;;;;;;;;;;;;;;;;
23;256;275;397;653;1029;1304;1450;1561;983;502;337;241;;;;
24;255;284;406;659;1042;1304;1442;1555;961;494;335;241;;;;
25;253;291;414;672;1062;1304;1438;1547;934;490;332;238;;;;
26;250;293;420;688;1078;1306;1431;1535;911;475;324;232;;;;
27;249;296;421;703;1096;1309;1431;1527;881;472;323;231;;;;
28;248;300;431;715;1115;1315;1431;1516;855;465;322;231;;;;
29;246;300;435;730;;1323;1431;1506;834;460;316;227;;;;
30;245;298;440;740;;1358;1440;1492;772;455;313;226;;;;
31;244;;444;772;;1349;;1481;;446;310;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2015/16;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;225;185;227;403;659;1715;2820;2823;1709;785;440;313;;;;
2;222;182;236;416;674;1997;2854;2792;1675;755;436;303;;;;
3;221;178;236;431;688;2018;2880;2777;1641;741;434;301;;;;
4;220;175;241;431;692;2107;2905;2747;1607;720;425;295;;;;
5;220;179;259;434;729;2179;2926;2720;1571;700;420;295;;;;
6;217;174;267;444;720;2277;2934;2662;1535;700;416;292;;;;
7;215;171;266;447;735;2337;2982;2652;1504;682;412;290;;;;
8;212;169;266;457;749;2392;3002;2617;1471;666;408;284;;;;
9;212;169;273;460;757;2437;3002;2577;1425;650;400;282;;;;
10;212;169;271;471;772;2483;3007;2531;1406;638;397;280;;;;
11;212;167;274;471;786;2510;3007;2487;1371;622;393;276;;;;
12;213;167;274;475;799;2550;2992;2451;1332;610;387;274;;;;
13;214;175;274;480;809;2589;2992;2385;1306;593;383;269;;;;
14;212;175;276;486;825;2619;2989;2373;1282;583;379;267;;;;
15;210;179;280;487;839;2633;2982;2335;1239;572;374;261;;;;
16;210;184;285;498;857;2626;2970;2301;1212;559;370;259;;;;
17;206;188;293;503;875;2633;2968;2259;1188;549;367;258;;;;
18;206;196;295;532;893;2629;2958;2226;1160;539;363;256;;;;
19;206;199;311;555;914;2633;2951;2204;1124;529;359;252;;;;
20;204;226;352;553;943;2636;2938;2140;1103;527;357;249;;;;
21;203;205;335;556;961;2645;2929;2101;1071;510;352;247;;;;
22;201;206;339;556;999;2643;2929;2066;1043;503;348;247;;;;
23;200;209;340;570;1031;2657;2921;2027;1017;496;347;240;;;;
24;197;215;346;569;1078;2657;2914;1986;956;491;339;239;;;;
25;195;216;354;577;1133;2673;2905;1959;933;486;335;238;;;;
26;193;215;359;580;1212;2697;2885;1927;906;473;332;236;;;;
27;190;216;364;586;1304;2702;2871;1887;883;471;327;233;;;;
28;188;220;372;596;1427;2713;2840;1847;852;464;323;233;;;;
29;186;229;383;610;1567;2735;2849;1814;829;459;321;234;;;;
30;185;224;390;629;;2754;2840;1781;804;454;316;232;;;;
31;185;;397;653;;2789;;1746;;444;313;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2016/17;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;229;173;215;486;890;1225;3828;2545;1520;763;414;287;;;;
2;229;175;225;472;906;1265;3823;2513;1496;741;414;284;;;;
3;229;176;227;475;933;1295;3831;2471;1467;718;407;280;;;;
4;228;172;229;475;966;1315;3815;2426;1450;695;403;275;;;;
5;226;168;233;483;997;1319;3791;2380;1423;671;399;274;;;;
6;224;168;238;492;1029;1323;3773;2335;1406;659;393;269;;;;
7;221;167;248;507;1023;1339;3736;2292;1398;644;389;267;;;;
8;220;166;250;510;1029;1368;3692;2255;1398;629;385;265;;;;
9;216;166;253;528;1036;1409;3660;2215;1332;613;377;259;;;;
10;216;166;259;529;1047;1450;3614;2175;1304;603;373;254;;;;
11;213;167;267;549;1050;1514;3562;2131;1282;582;370;254;;;;
12;212;169;296;556;1047;1559;3485;2094;1259;577;368;249;;;;
13;214;171;294;553;1059;1622;3434;2059;1228;563;363;247;;;;
14;206;174;318;548;1054;1707;3367;2027;1210;552;358;245;;;;
15;202;175;320;562;1052;1810;3302;1986;1181;541;354;243;;;;
16;201;177;320;570;1082;1957;3254;1950;1156;532;352;239;;;;
17;200;179;326;584;1089;2133;3189;1921;1142;521;347;236;;;;
18;200;182;334;629;1111;2331;3147;1893;1113;514;342;234;;;;
19;195;181;348;665;1111;2533;3085;1864;1080;505;335;234;;;;
20;195;183;356;680;1117;2720;3031;1843;1052;498;335;229;;;;
21;194;184;358;709;1119;2871;2977;1804;1028;492;330;227;;;;
22;189;186;364;730;1138;3075;2936;1775;1002;487;326;223;;;;
23;188;187;367;746;1140;3219;2919;1756;968;476;323;220;;;;
24;187;205;379;750;1151;3406;2868;1725;951;469;318;217;;;;
25;186;216;408;764;1169;3541;2816;1701;928;464;315;216;;;;
26;185;205;399;788;1190;3640;2768;1677;891;460;313;211;;;;
27;185;205;406;804;1206;3710;2730;1655;867;451;308;207;;;;
28;183;207;426;817;1219;3770;2690;1626;836;443;302;206;;;;
29;179;209;417;833;;3791;2662;1607;809;438;296;204;;;;
30;175;213;426;836;;3797;2596;1581;788;434;293;200;;;;
31;175;;438;849;;3812;;1549;;425;291;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2017/18;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;199;195;246;583;1033;2474;3416;4449;2825;1423;750;452;;;;
2;197;190;250;764;1042;2587;3434;4463;2751;1390;736;443;;;;
3;196;182;259;615;1071;2683;3441;4471;2680;1362;724;440;;;;
4;195;181;276;689;1089;2773;3464;4471;2619;1338;707;438;;;;
5;191;180;278;644;1110;2871;3495;4460;2557;1306;694;434;;;;
6;189;176;278;658;1145;2946;3595;4457;2476;1293;680;427;;;;
7;191;175;282;653;1228;3016;3655;4449;2414;1261;669;422;;;;
8;189;176;291;678;1317;3048;3700;4429;2360;1228;655;416;;;;
9;185;180;310;688;1444;3058;3726;4413;2310;1210;644;413;;;;
10;181;178;307;703;1563;3063;3760;4388;2255;1194;634;404;;;;
11;177;194;316;720;1669;3090;3797;4357;2208;1161;625;399;;;;
12;177;205;321;726;1756;3085;3834;4327;2160;1140;613;392;;;;
13;181;201;326;736;1816;3080;3868;4311;2114;1122;606;390;;;;
14;180;201;332;749;1868;3147;3892;4250;2066;1096;596;387;;;;
15;178;199;342;766;1908;3102;3897;4193;2023;1076;584;383;;;;
16;176;199;350;779;1959;3115;3918;4128;1974;1052;577;379;;;;
17;173;203;362;788;1991;3144;3929;4047;1931;1031;563;375;;;;
18;172;206;374;807;2003;3164;3940;3966;1891;1007;556;368;;;;
19;170;206;387;820;2016;3229;3964;3905;1847;988;543;364;;;;
20;173;206;397;831;2018;3249;4004;3820;1816;968;535;346;;;;
21;184;214;417;842;2027;3272;4052;3736;1781;949;528;342;;;;
22;173;214;444;855;2036;3292;4095;3666;1732;933;517;342;;;;
23;175;221;438;875;2062;3299;4144;3580;1695;916;511;342;;;;
24;176;221;463;886;2103;3329;4207;3474;1661;895;506;341;;;;
25;178;222;492;901;2151;3329;4256;3380;1618;873;499;340;;;;
26;180;227;500;919;2197;3327;4308;3279;1585;855;494;339;;;;
27;181;229;516;933;2263;3327;4349;3207;1553;836;487;335;;;;
28;178;234;553;953;2367;3347;4385;3129;1516;820;477;332;;;;
29;208;238;535;968;;3365;4413;3043;1485;798;473;329;;;;
30;211;241;553;990;;3385;4432;2970;1450;785;467;326;;;;
31;205;;569;1005;;3385;;2897;;771;457;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2018/19;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;320;216;229;350;646;854;1033;1161;862;426;311;238;;;;
2;315;217;226;352;650;867;1038;1158;836;420;307;234;;;;
3;308;226;226;393;649;870;1043;1154;807;414;304;234;;;;
4;304;236;226;375;652;873;1047;1143;785;411;302;234;;;;
5;296;235;227;398;661;877;1054;1142;763;407;302;231;;;;
6;293;230;244;409;669;880;1064;1138;746;402;300;229;;;;
7;287;230;238;413;692;888;1071;1133;729;398;298;227;;;;
8;283;227;228;418;689;896;1083;1127;691;393;294;225;;;;
9;278;226;227;422;703;904;1090;1122;663;388;291;221;;;;
10;273;226;226;433;710;908;1101;1117;638;385;288;217;;;;
11;271;226;241;438;721;913;1117;1111;621;384;286;216;;;;
12;268;226;243;447;729;918;1131;1104;603;375;282;215;;;;
13;264;223;248;467;746;918;1133;1099;584;374;282;214;;;;
14;260;220;254;488;754;924;1143;1094;573;369;279;211;;;;
15;257;217;254;487;780;933;1145;1087;557;364;277;209;;;;
16;249;216;256;492;790;936;1158;1080;542;362;276;209;;;;
17;252;215;259;507;796;941;1160;1073;534;359;271;203;;;;
18;249;213;265;507;799;944;1169;1064;529;354;270;201;;;;
19;247;211;265;521;807;951;1167;1055;511;352;267;199;;;;
20;242;209;268;525;807;956;1183;1047;502;345;263;199;;;;
21;239;209;280;542;810;961;1177;1042;492;344;263;195;;;;
22;236;215;266;546;813;966;1183;1035;487;340;260;193;;;;
23;232;216;280;552;820;968;1179;1023;476;339;258;192;;;;
24;228;220;284;553;828;973;1179;1005;468;335;254;190;;;;
25;226;220;290;562;834;983;1179;992;468;334;250;188;;;;
26;224;226;301;573;836;987;1183;980;456;330;248;184;;;;
27;222;226;295;580;839;999;1176;960;450;327;248;182;;;;
28;219;210;296;592;846;1004;1172;949;429;323;247;178;;;;
29;217;233;346;599;;1014;1170;926;438;330;246;177;;;;
30;216;227;342;609;;1017;1165;909;433;317;243;177;;;;
31;215;;340;619;;1007;;885;;315;243;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2019/20;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;174;153;243;492;701;1516;3881;4344;2223;1228;710;475;;;;
2;172;151;246;475;706;1679;3847;4278;2179;1205;700;472;;;;
3;172;153;252;480;710;1887;3815;4220;2135;1183;683;465;;;;
4;169;152;258;479;726;2094;3786;4150;2085;1160;675;460;;;;
5;168;151;257;487;738;2310;3786;4082;2044;1140;665;455;;;;
6;167;153;267;490;746;2480;3791;4009;2003;1119;655;448;;;;
7;166;153;270;494;757;2666;3828;3913;1961;1104;646;444;;;;
8;160;156;273;496;777;2799;3873;3831;1914;1082;637;440;;;;
9;160;159;269;503;873;2982;3918;3736;1881;1054;628;438;;;;
10;157;156;296;509;813;3149;3966;3673;1849;1047;621;433;;;;
11;157;168;302;555;820;3307;4009;3598;1810;1028;609;427;;;;
12;159;155;314;548;833;3441;4063;3521;1775;1000;600;426;;;;
13;157;169;324;548;841;3564;4114;3436;1727;988;593;422;;;;
14;158;174;330;557;852;3673;4182;3357;1695;968;582;418;;;;
15;157;175;336;597;868;3778;4226;3282;1641;949;576;416;;;;
16;156;182;353;600;890;3879;4327;3207;1626;936;570;414;;;;
17;156;175;347;592;900;3966;4382;3127;1601;918;560;413;;;;
18;153;174;357;594;908;4055;4435;3056;1565;903;552;412;;;;
19;153;175;367;600;939;4150;4468;2985;1533;890;545;411;;;;
20;154;189;373;613;961;4237;4499;2917;1504;868;535;408;;;;
21;153;179;382;612;985;4286;4510;2842;1477;854;532;406;;;;
22;153;186;387;624;1007;4319;4527;2782;1450;839;528;402;;;;
23;154;192;400;629;1029;4374;4529;2716;1427;826;522;398;;;;
24;155;191;406;634;1061;4352;4546;2652;1396;815;514;390;;;;
25;154;202;413;637;1111;4324;4541;2589;1375;796;495;387;;;;
26;153;202;414;646;1169;4280;4529;2536;1349;783;494;379;;;;
27;154;205;426;650;1206;4199;4507;2485;1323;774;494;374;;;;
28;153;212;416;659;1291;4098;4479;2426;1296;757;492;368;;;;
29;154;222;436;665;1387;4055;4446;2371;1278;747;488;364;;;;
30;151;238;456;674;;3988;4402;2322;1243;735;486;362;;;;
31;152;;456;680;;3966;;2277;;723;479;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2020/21;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;358;282;316;625;1267;3614;3058;2941;1872;1147;668;452;;;;
2;353;280;316;637;1306;3614;3036;2943;1849;1124;658;447;;;;
3;351;277;326;652;1343;3614;2989;2955;1816;1111;649;440;;;;
4;341;269;335;659;1392;3647;2941;2936;1797;1087;635;434;;;;
5;340;269;340;671;1425;3658;2919;2919;1777;1071;631;434;;;;
6;337;267;356;685;1459;3611;2880;2885;1748;1045;622;434;;;;
7;330;266;356;697;1535;3590;2854;2842;1715;1029;609;423;;;;
8;328;248;359;716;1599;3539;2825;2801;1693;1007;606;417;;;;
9;327;248;373;761;1667;3518;2792;2763;1671;993;599;413;;;;
10;323;247;389;733;1793;3482;2763;2718;1645;975;586;408;;;;
11;317;247;403;750;1942;3462;2735;2664;1618;954;579;400;;;;
12;315;255;404;760;2068;3441;2704;2612;1595;943;572;399;;;;
13;313;256;435;779;2188;3408;2680;2559;1567;923;566;393;;;;
14;308;259;421;788;2315;3400;2664;2513;1545;906;556;390;;;;
15;304;276;435;820;2442;3375;2650;2462;1514;885;549;387;;;;
16;304;280;467;836;2589;3367;2636;2405;1492;873;539;383;;;;
17;303;284;471;846;2761;3357;2617;2371;1469;863;534;377;;;;
18;303;296;480;873;2883;3360;2608;2324;1444;847;528;372;;;;
19;302;295;488;898;2989;3342;2596;2290;1419;833;524;367;;;;
20;301;296;496;913;3080;3342;2603;2241;1398;817;518;363;;;;
21;301;293;507;958;3197;3327;2619;2199;1371;804;509;357;;;;
22;300;291;514;987;3282;3314;2629;2164;1360;786;505;357;;;;
23;300;295;524;1005;3360;3284;2666;2133;1321;777;498;351;;;;
24;299;288;534;1033;3505;3277;2699;2092;1304;757;492;347;;;;
25;293;288;542;1045;3562;3257;2742;2062;1287;749;491;341;;;;
26;292;296;582;1062;3611;3231;2768;2027;1263;738;490;335;;;;
27;290;293;562;1110;3647;3229;2813;1993;1230;726;479;330;;;;
28;290;320;577;1142;3647;3224;2856;1969;1212;710;473;324;;;;
29;290;307;599;1160;;3182;2897;1944;1188;700;467;322;;;;
30;287;313;606;1188;;3152;2921;1916;1167;689;461;317;;;;
31;285;;615;1232;;3100;;1899;;680;457;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2021/22;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;315;282;321;416;883;1317;2543;3125;2064;1069;596;397;;;;
2;311;279;326;436;888;1326;2550;3110;2018;1048;586;394;;;;
3;311;279;326;452;896;1345;2559;3092;1974;1029;576;388;;;;
4;306;278;329;460;924;1377;2564;3080;1929;1007;569;384;;;;
5;303;279;329;484;928;1400;2568;3058;1889;985;559;379;;;;
6;302;284;326;487;944;1417;2580;3041;1855;956;549;375;;;;
7;301;282;333;498;949;1452;2589;3019;1814;938;542;372;;;;
8;296;280;333;522;965;1494;2589;3009;1773;916;536;364;;;;
9;295;279;344;542;968;1555;2580;2992;1736;896;528;359;;;;
10;293;280;347;542;999;1613;2577;2960;1703;878;524;358;;;;
11;291;282;348;560;1011;1693;2575;2936;1669;860;516;354;;;;
12;283;282;354;582;1045;1775;2580;2902;1626;839;509;351;;;;
13;278;282;354;592;1069;1899;2591;2873;1593;818;502;345;;;;
14;276;284;362;634;1082;1959;2575;2844;1555;804;498;340;;;;
15;275;298;365;619;1089;2040;2650;2816;1527;786;488;335;;;;
16;274;293;368;616;1103;2122;2673;2770;1496;775;484;332;;;;
17;274;299;362;634;1122;2186;2697;2716;1461;764;479;328;;;;
18;271;310;368;649;1133;2246;2737;2683;1429;747;473;327;;;;
19;277;315;383;650;1154;2301;2777;2645;1398;730;467;323;;;;
20;285;316;385;669;1161;2337;2804;2601;1377;716;463;327;;;;
21;284;316;380;674;1170;2355;2849;2561;1347;706;452;315;;;;
22;282;313;395;685;1187;2367;2902;2513;1315;695;448;314;;;;
23;285;313;406;695;1228;2387;2946;2448;1285;680;446;311;;;;
24;284;310;408;716;1236;2412;3009;2410;1250;671;439;308;;;;
25;285;316;408;721;1245;2430;3041;2358;1225;658;435;303;;;;
26;280;314;413;740;1267;2451;3085;2319;1194;649;427;301;;;;
27;276;303;414;755;1285;2462;3112;2277;1170;638;421;296;;;;
28;275;303;412;833;1304;2474;3132;2232;1140;629;420;296;;;;
29;274;307;418;849;;2492;3142;2188;1119;619;411;293;;;;
30;277;318;418;857;;2510;3134;2149;1097;609;406;291;;;;
31;280;;425;881;;2536;;2105;;600;400;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2022/23;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;287;213;367;569;1089;2704;2062;2419;2173;1140;613;413;;;;
2;282;223;369;584;1115;2694;2051;2478;2116;1119;605;409;;;;
3;280;216;372;587;1167;2692;2021;2529;2081;1099;599;402;;;;
4;279;220;375;596;1232;2692;2008;2575;2038;1080;587;398;;;;
5;278;215;379;600;1315;2690;1993;2650;1991;1052;577;393;;;;
6;278;224;382;610;1419;2678;1976;2713;1950;1033;570;389;;;;
7;276;229;397;613;1575;2678;1954;2749;1902;1011;563;385;;;;
8;275;222;404;624;1748;2633;1942;2789;1858;995;559;382;;;;
9;273;223;407;638;1969;2573;1925;2816;1824;965;553;374;;;;
10;269;231;431;643;2151;2564;1902;2847;1783;949;542;370;;;;
11;265;236;431;652;2328;2536;1899;2856;1742;924;532;363;;;;
12;259;247;440;666;2480;2508;1893;2856;1705;906;525;359;;;;
13;258;259;452;672;2577;2458;1887;2856;1671;890;520;354;;;;
14;256;266;456;685;2647;2435;1878;2844;1626;867;511;351;;;;
15;254;288;460;700;2713;2389;1872;2840;1593;852;503;347;;;;
16;252;302;469;710;2744;2367;1872;2825;1555;831;498;344;;;;
17;247;293;499;726;2785;2333;1872;2799;1522;815;494;339;;;;
18;243;301;487;750;2785;2306;1878;2770;1494;798;487;337;;;;
19;243;310;494;761;2785;2283;1893;2737;1469;783;480;334;;;;
20;242;315;500;768;2773;2246;1906;2704;1432;766;477;330;;;;
21;240;318;507;796;2749;2230;1923;2671;1404;750;471;328;;;;
22;236;320;525;833;2730;2221;1950;2626;1381;736;463;324;;;;
23;232;324;531;855;2716;2212;1993;2582;1343;721;457;321;;;;
24;228;323;534;890;2706;2219;2040;2543;1323;707;452;315;;;;
25;226;339;542;913;2728;2204;2077;2517;1296;695;450;314;;;;
26;223;351;541;918;2723;2179;2129;2458;1263;678;439;310;;;;
27;217;351;545;931;2704;2157;2188;2403;1245;669;434;302;;;;
28;216;363;552;976;2704;2129;2237;2349;1217;658;431;301;;;;
29;216;359;553;988;;2127;2301;2310;1196;647;423;299;;;;
30;215;361;560;1011;;2111;2358;2268;1169;635;421;299;;;;
31;216;;563;1040;;2088;;2217;;626;418;;;;;
;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2023/24;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;295;277;340;560;809;890;736;852;1052;602;413;288;;;;
2;292;293;344;570;833;883;740;860;1050;593;411;284;;;;
3;288;293;335;582;825;880;744;867;1045;584;402;282;;;;
4;286;292;333;586;829;878;733;877;1035;573;395;277;;;;
5;282;295;332;594;834;878;740;880;1023;566;390;276;;;;
6;279;310;336;616;841;877;746;900;1016;557;388;269;;;;
7;277;299;345;616;844;875;749;906;1002;548;384;266;;;;
8;276;300;347;629;846;867;769;913;993;542;382;263;;;;
9;275;298;352;643;859;865;755;924;980;534;375;260;;;;
10;275;299;350;646;862;859;763;933;963;528;374;257;;;;
11;273;300;369;655;865;854;777;939;949;521;369;255;;;;
12;273;302;373;669;868;849;777;948;934;514;363;253;;;;
13;274;303;387;692;873;836;768;958;913;503;359;247;;;;
14;273;303;406;703;873;829;771;963;893;500;356;244;;;;
15;271;304;409;720;880;818;783;973;872;498;351;244;;;;
16;271;309;421;746;883;818;771;982;852;490;347;243;;;;
17;270;310;436;735;883;802;783;988;831;484;346;241;;;;
18;270;314;463;724;883;801;783;997;807;480;340;236;;;;
19;261;318;459;747;891;791;782;1002;786;473;337;233;;;;
20;259;324;460;746;900;783;782;1012;771;469;332;230;;;;
21;261;323;471;749;895;772;793;1021;750;463;329;227;;;;
22;257;327;476;754;893;764;788;1029;727;454;323;225;;;;
23;261;327;488;761;893;752;788;1036;709;451;323;223;;;;
24;258;334;494;764;890;747;796;1043;692;448;318;223;;;;
25;256;335;502;771;890;740;804;1048;678;440;311;222;;;;
26;254;342;525;777;893;736;813;1052;663;436;310;220;;;;
27;253;333;534;779;906;730;823;1059;649;435;308;215;;;;
28;256;334;529;782;895;724;828;1069;640;431;303;211;;;;
29;263;336;534;794;898;723;834;1059;629;421;301;211;;;;
30;265;334;541;793;;730;839;1055;612;421;295;205;;;;
31;274;;552;799;;736;;1054;;418;294;;;;;
;;;;;;;;;;;;;;;;
             ;;        Zambezi River Authority              ;;;;;;;;;;;;;;
             ;;;;;;;;;;;;;;;;
;;Zambezi River At NGONYE RAPIDS;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
         ;             ;Daily Flows in Cumecs for the year 2024/2025;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;
Date;     Oct;     Nov;    Dec ;    Jan;    Feb;     Mar;Apr;May;Jun;Jul;Aug;Sep;;;;
1;201;163;269;322;528;860;;;;;;;;;;
2;196;163;269;328;534;877;;;;;;;;;;
3;199;165;270;330;545;890;;;;;;;;;;
4;195;169;273;344;553;926;;;;;;;;;;
5;194;169;276;359;556;946;;;;;;;;;;
6;193;172;277;388;562;973;;;;;;;;;;
7;191;173;277;359;572;1007;;;;;;;;;;
8;195;176;285;369;582;1023;;;;;;;;;;
9;191;183;292;370;586;1083;;;;;;;;;;
10;189;186;290;375;596;1122;;;;;;;;;;
11;186;242;290;389;600;1194;;;;;;;;;;
12;183;191;296;390;616;;;;;;;;;;;
13;183;198;298;421;628;;;;;;;;;;;
14;183;202;298;422;640;;;;;;;;;;;
15;196;222;298;425;644;;;;;;;;;;;
16;186;235;295;431;653;;;;;;;;;;;
17;185;236;294;436;665;;;;;;;;;;;
18;182;229;299;444;677;;;;;;;;;;;
19;178;227;298;450;685;;;;;;;;;;;
20;176;230;292;457;700;;;;;;;;;;;
21;175;235;296;471;713;;;;;;;;;;;
22;173;235;296;472;740;;;;;;;;;;;
23;171;240;300;483;752;;;;;;;;;;;
24;171;267;298;500;766;;;;;;;;;;;
25;169;247;300;502;780;;;;;;;;;;;
26;164;255;303;516;812;;;;;;;;;;;
27;164;248;301;517;813;;;;;;;;;;;
28;164;246;303;528;841;;;;;;;;;;;
29;159;255;302;525;;;;;;;;;;;;
30;159;261;311;529;;;;;;;;;;;;
31;162;;315;525;;;;;;;;;;;;